parent_seed,run_id,method,rmse,data_only_rmse,physics_regret,positive_physics_regret
2042,pca_linear_test_03,all_on,0.24856736541365798,0.2682342220038875,-0.019666856590229542,0.0
2042,pca_linear_test_03,anti_oracle,0.2906665220919012,0.2682342220038875,0.022432300088013668,0.022432300088013668
2042,pca_linear_test_03,data_only,0.2682342220038875,0.2682342220038875,0.0,0.0
2042,pca_linear_test_03,inverse_residual,0.2546470079047849,0.2682342220038875,-0.013587214099102629,0.0
2042,pca_linear_test_03,oracle,0.21965376947654128,0.2682342220038875,-0.048580452527346246,0.0
2042,pca_linear_test_03,priorcred,0.24225409960259048,0.2682342220038875,-0.025980122401297046,0.0
2042,pca_linear_test_03,random_credibility,0.2504135922971919,0.2682342220038875,-0.017820629706695623,0.0
2042,pca_linear_test_03,validation_selected_scalar,0.2682342220038875,0.2682342220038875,0.0,0.0
2042,pca_linear_test_04,all_off,0.13332094768054303,0.13332094768054303,0.0,0.0
2042,pca_linear_test_04,all_on,0.1305594516326741,0.13332094768054303,-0.002761496047868933,0.0
