parent_seed,run_id,true_family,condition_id,data_only_rmse,controlled_rmse,control_regret,positive_control_regret,harmful_control,coverage,model,outer_fold,threshold,calibration_feasible
42,pca_progressive_train_08,progressively_increasing,train_l4600_ls80_s60_n10,0.19266714081672373,0.15699437665706736,-0.03567276415965637,0.0,0,0.9279279279279279,logistic_safe,2,0.3737681447979245,True
42,pca_progressive_train_11,progressively_increasing,train_l5400_ls80_s54_n10,0.1344309566354307,0.11015491367645561,-0.02427604295897509,0.0,0,0.7534246575342466,logistic_safe,2,0.3737681447979245,True
42,pca_step_train_11,step_like,train_l5400_ls80_s54_n10,0.30140273293760184,0.30130554168717527,-9.719125042656485e-05,0.0,0,0.15789473684210525,logistic_safe,2,0.3737681447979245,True
42,pca_step_validation_02,step_like,validation_l5000_ls140_s51_n11,0.2834900858003736,0.2528509545172075,-0.030639131283166088,0.0,0,0.5306122448979592,logistic_safe,2,0.3737681447979245,True
42,pca_step_validation_03,step_like,validation_l5800_ls180_s57_n13,0.2621868463354747,0.2425700084736802,-0.019616837861794467,0.0,0,0.4444444444444444,logistic_safe,2,0.3737681447979245,True
42,pca_step_validation_04,step_like,validation_l5000_ls180_s45_n9,0.3188837696599165,0.3188837696599165,0.0,0.0,0,0.0,logistic_safe,2,0.3737681447979245,True
42,pca_gamma_train_03,gamma,train_l3800_ls160_s54_n14,0.10581768696491926,0.10581768696491926,0.0,0.0,0,0.0,logistic_safe,3,0.27839262502013784,True
42,pca_gamma_train_05,gamma,train_l4600_ls120_s42_n14,0.08355946176272383,0.08355946176272383,0.0,0.0,0,0.0,logistic_safe,3,0.27839262502013784,True
42,pca_gamma_train_09,gamma,train_l5400_ls160_s42_n8,0.12250280687227104,0.12224169140017677,-0.00026111547209427266,0.0,0,0.2191780821917808,logistic_safe,3,0.27839262502013784,True
42,pca_gamma_train_11,gamma,train_l5400_ls80_s54_n10,0.1477953124273654,0.1477953124273654,0.0,0.0,0,0.0,logistic_safe,3,0.27839262502013784,True
42,pca_linear_train_08,linear_increasing,train_l4600_ls80_s60_n10,0.3737322419527813,0.3737322419527813,0.0,0.0,0,0.0,logistic_safe,3,0.27839262502013784,True
42,pca_linear_train_11,linear_increasing,train_l5400_ls80_s54_n10,0.12314933691531854,0.12305825465403732,-9.10822612812251e-05,0.0,0,0.02702702702702703,logistic_safe,3,0.27839262502013784,True
42,pca_linear_train_16,linear_increasing,train_l6200_ls160_s60_n14,0.11664156085585274,0.11572459984119571,-0.0009169610146570334,0.0,0,0.7727272727272727,logistic_safe,3,0.27839262502013784,True
42,pca_linear_validation_04,linear_increasing,validation_l5000_ls180_s45_n9,0.06716513341137832,0.06715193285589026,-1.3200555488063204e-05,0.0,0,0.022727272727272728,logistic_safe,3,0.27839262502013784,True
42,pca_progressive_train_05,progressively_increasing,train_l4600_ls120_s42_n14,0.11084417876196305,0.11084417876196305,0.0,0.0,0,0.0,logistic_safe,3,0.27839262502013784,True
42,pca_progressive_train_10,progressively_increasing,train_l5400_ls200_s48_n14,0.0984938587159163,0.0984938587159163,0.0,0.0,0,0.0,logistic_safe,3,0.27839262502013784,True
42,pca_progressive_train_15,progressively_increasing,train_l6200_ls120_s54_n8,0.0845748556422515,0.08585524511446446,0.001280389472212956,0.001280389472212956,0,0.058823529411764705,logistic_safe,3,0.27839262502013784,True
42,pca_progressive_validation_02,progressively_increasing,validation_l5000_ls140_s51_n11,0.2164471888089445,0.20294974939571114,-0.013497439413233364,0.0,0,0.15625,logistic_safe,3,0.27839262502013784,True
42,pca_step_train_09,step_like,train_l5400_ls160_s42_n8,0.19474139885052816,0.18222633596809407,-0.012515062882434091,0.0,0,0.43333333333333335,logistic_safe,3,0.27839262502013784,True
42,pca_step_train_13,step_like,train_l6200_ls200_s42_n10,0.21682239722514063,0.21682239722514063,0.0,0.0,0,0.0,logistic_safe,3,0.27839262502013784,True
42,pca_step_train_14,step_like,train_l6200_ls80_s48_n6,0.2190388597383912,0.20908202766226283,-0.00995683207612838,0.0,0,0.3333333333333333,logistic_safe,3,0.27839262502013784,True
42,pca_step_validation_01,step_like,validation_l4200_ls100_s45_n7,0.3398021235409549,0.27577183008511524,-0.06403029345583966,0.0,0,0.7285714285714285,logistic_safe,3,0.27839262502013784,True
42,pca_gamma_train_08,gamma,train_l4600_ls80_s60_n10,0.14693283748240865,0.1513138025102578,0.004380965027849154,0.004380965027849154,0,0.11956521739130435,logistic_safe,4,0.23864522011743633,True
42,pca_gamma_train_10,gamma,train_l5400_ls200_s48_n14,0.09519226648404878,0.09519226648404878,0.0,0.0,0,0.0,logistic_safe,4,0.23864522011743633,True
42,pca_gamma_train_14,gamma,train_l6200_ls80_s48_n6,0.14902758552377607,0.14902758552377607,0.0,0.0,0,0.0,logistic_safe,4,0.23864522011743633,True
42,pca_gamma_validation_04,gamma,validation_l5000_ls180_s45_n9,0.27174214995227947,0.23999784034160418,-0.031744309610675286,0.0,0,0.3148148148148148,logistic_safe,4,0.23864522011743633,True
42,pca_linear_train_02,linear_increasing,train_l3800_ls120_s48_n10,0.16737274120385465,0.16734195253824874,-3.078866560590754e-05,0.0,0,0.07627118644067797,logistic_safe,4,0.23864522011743633,True
42,pca_linear_train_07,linear_increasing,train_l4600_ls200_s54_n6,0.22476034807763257,0.22476034807763257,0.0,0.0,0,0.0,logistic_safe,4,0.23864522011743633,True
42,pca_linear_train_14,linear_increasing,train_l6200_ls80_s48_n6,0.31296818594944675,0.31480751218693764,0.0018393262374908903,0.0018393262374908903,0,0.19607843137254902,logistic_safe,4,0.23864522011743633,True
42,pca_linear_validation_02,linear_increasing,validation_l5000_ls140_s51_n11,0.11107215096723762,0.1136228730224162,0.0025507220551785753,0.0025507220551785753,0,0.11764705882352941,logistic_safe,4,0.23864522011743633,True
42,pca_progressive_train_04,progressively_increasing,train_l3800_ls200_s60_n8,0.19278769769321913,0.19278769769321913,0.0,0.0,0,0.0,logistic_safe,4,0.23864522011743633,True
42,pca_progressive_train_12,progressively_increasing,train_l5400_ls120_s60_n6,0.05231614228369348,0.05231614228369348,0.0,0.0,0,0.0,logistic_safe,4,0.23864522011743633,True
42,pca_progressive_validation_03,progressively_increasing,validation_l5800_ls180_s57_n13,0.04045126750805315,0.04045126750805315,0.0,0.0,0,0.0,logistic_safe,4,0.23864522011743633,True
42,pca_progressive_validation_04,progressively_increasing,validation_l5000_ls180_s45_n9,0.0881701352473999,0.07777961459936046,-0.010390520648039442,0.0,0,0.2857142857142857,logistic_safe,4,0.23864522011743633,True
42,pca_step_train_01,step_like,train_l3800_ls80_s42_n6,0.24848626977726768,0.27541945509402327,0.026933185316755592,0.026933185316755592,1,0.3492063492063492,logistic_safe,4,0.23864522011743633,True
42,pca_step_train_03,step_like,train_l3800_ls160_s54_n14,0.09193219293445234,0.09204763048197644,0.00011543754752409152,0.00011543754752409152,0,0.009523809523809525,logistic_safe,4,0.23864522011743633,True
42,pca_step_train_08,step_like,train_l4600_ls80_s60_n10,0.32510036447381974,0.32150114713451655,-0.0035992173393031845,0.0,0,0.05555555555555555,logistic_safe,4,0.23864522011743633,True
42,pca_step_train_16,step_like,train_l6200_ls160_s60_n14,0.1528082191944122,0.1528082191944122,0.0,0.0,0,0.0,logistic_safe,4,0.23864522011743633,True
42,pca_gamma_train_07,gamma,train_l4600_ls200_s54_n6,0.0969534688398533,0.0798262074297288,-0.017127261410124495,0.0,0,1.0,extra_trees_safe,0,0.3141194227126413,True
42,pca_gamma_train_13,gamma,train_l6200_ls200_s42_n10,0.13981105423201876,0.14487388132911055,0.005062827097091799,0.005062827097091799,0,0.3333333333333333,extra_trees_safe,0,0.3141194227126413,True
42,pca_gamma_validation_01,gamma,validation_l4200_ls100_s45_n7,0.23588447948663668,0.2124074244197123,-0.02347705506692438,0.0,0,1.0,extra_trees_safe,0,0.3141194227126413,True
42,pca_gamma_validation_03,gamma,validation_l5800_ls180_s57_n13,0.098655487113512,0.11392181408346862,0.015266326969956612,0.015266326969956612,1,0.44171779141104295,extra_trees_safe,0,0.3141194227126413,True
42,pca_linear_train_03,linear_increasing,train_l3800_ls160_s54_n14,0.25624761146484226,0.24086561537579773,-0.01538199608904453,0.0,0,0.7777777777777778,extra_trees_safe,0,0.3141194227126413,True
42,pca_linear_train_05,linear_increasing,train_l4600_ls120_s42_n14,0.13234890437101585,0.13234890437101585,0.0,0.0,0,0.0,extra_trees_safe,0,0.3141194227126413,True
42,pca_linear_train_06,linear_increasing,train_l4600_ls160_s48_n8,0.07978831742528951,0.0810294373998463,0.0012411199745567952,0.0012411199745567952,0,0.043478260869565216,extra_trees_safe,0,0.3141194227126413,True
42,pca_linear_train_12,linear_increasing,train_l5400_ls120_s60_n6,0.0543547794222831,0.061776828020811005,0.007422048598527901,0.007422048598527901,0,1.0,extra_trees_safe,0,0.3141194227126413,True
42,pca_progressive_train_02,progressively_increasing,train_l3800_ls120_s48_n10,0.373135152790416,0.36921021066204956,-0.003924942128366415,0.0,0,0.9726027397260274,extra_trees_safe,0,0.3141194227126413,True
42,pca_progressive_train_03,progressively_increasing,train_l3800_ls160_s54_n14,0.2449152049988441,0.23049646859697415,-0.014418736401869942,0.0,0,0.8430493273542601,extra_trees_safe,0,0.3141194227126413,True
42,pca_progressive_train_13,progressively_increasing,train_l6200_ls200_s42_n10,0.12863833638177702,0.12738289141136044,-0.0012554449704165749,0.0,0,0.47058823529411764,extra_trees_safe,0,0.3141194227126413,True
42,pca_progressive_train_14,progressively_increasing,train_l6200_ls80_s48_n6,0.14781276479474964,0.15609013611275763,0.008277371318007987,0.008277371318007987,0,0.775,extra_trees_safe,0,0.3141194227126413,True
42,pca_step_train_02,step_like,train_l3800_ls120_s48_n10,0.1786646150858729,0.1848120165065504,0.006147401420677517,0.006147401420677517,0,1.0,extra_trees_safe,0,0.3141194227126413,True
